pr_number,repo,commit,duration
3544,accumulo,56a166556d03ca051fbddfc68b9cef7a4da9f5c5,0:07:40.375128
3544,accumulo,8e35c42505ccaa4228d3ec6b1bd8163e4221257a,0:07:48.081861
3544,accumulo,f27781cb2899f11335406f8e86709db499cda477,0:08:23.331711
3543,accumulo,05e4693ef6dd868237ad1e16ec3107f48ee89067,0:12:31.680313
3543,accumulo,db69f7786fcdd2a16fe89a452cb71ac126d09e6d,0:11:55.257942
3543,accumulo,ff5f6aa53223393de977d996565a24635e3c7aac,0:09:38.506897
3542,accumulo,05e4693ef6dd868237ad1e16ec3107f48ee89067,0:10:50.949036
3542,accumulo,cd58a0b4bccd47ec90d9fb1872d0f324b71dc17e,0:09:08.937429
3542,accumulo,baea8d7b22f73f324dd13e3139ad6c4a97b73bb0,0:09:45.491297
3542,accumulo,ff6923e48f04d7904628f4492b5c52f0a4179c26,0:09:25.634739
3542,accumulo,65c7307ad61504e91b97680c6a5747e4d50d8449,0:10:00.820748
3540,accumulo,2fbb77990871ed705854fea6be97340869929ffe,0:10:31.728951
3540,accumulo,41b241b8ec6189d7236512589f6e0e7fbc2ea935,0:10:08.957912
3537,accumulo,2fbb77990871ed705854fea6be97340869929ffe,0:10:17.649310
3537,accumulo,2682d4b5be0fc8f28bed892504033a68da2e693c,0:09:48.515250
3537,accumulo,a13c742ef7d20eccfdf1b76524820609e6513319,0:09:37.483683
3535,accumulo,2fbb77990871ed705854fea6be97340869929ffe,0:10:34.130571
3535,accumulo,ae157270bce0f05cf2255f531a82872a34135808,0:10:18.239657
3532,accumulo,94411c6beecd4c8ddc4d1d1024399763983e1c51,0:07:51.981217
3532,accumulo,bc761bd87a72ded3fced626c82944bbcdf353959,0:07:51.995206
3532,accumulo,032f0b331681d32a1ac4b189b3de5f4bdff47bd7,0:10:51.972588
3531,accumulo,06c55fbea47f7ac376c7c93b48b76529e0d4a474,0:09:01.462708
3531,accumulo,2fdc8f78c63793b2716c4e808b1e076012e1b332,0:08:33.756453
3530,accumulo,2fbb77990871ed705854fea6be97340869929ffe,0:12:00.122906
3530,accumulo,0ef57541a9dd2f0d4ae977d58f9da966492e3dc1,0:12:55.260070
3516,accumulo,96814b81f9b7fc1f9b71fdb1d9ec5dc7a0a06f28,0:10:37.556892
3516,accumulo,7f43d54ba26afc5f8423bd75535a55063dbabebc,0:10:18.732653
3516,accumulo,5512b84018483fef98f6190ff09751342826d493,0:08:05.139177
3516,accumulo,bcd7d8f739df7704ae11b6df6562f6df547d4350,0:07:58.718582
3516,accumulo,aa88c338f9f7d29c3d474b2cec7c2d43a449587a,0:08:23.032046
3508,accumulo,982ee88ff3ad9df838c68429ee1234f7051b25da,0:07:51.325501
3508,accumulo,ea376131600c26a35fed30f33c3b52518e275cd6,0:08:15.557855
3508,accumulo,e58cfec34c795ba1f1a9e81c0c8f73bcb2f6b8e1,0:07:57.750663
3508,accumulo,3ed08fc601a3869e429460daa9df4dfd143b6971,0:08:47.190317
3508,accumulo,55265e8199031f2841158f9d750045ee95855c30,0:07:58.518889
3502,accumulo,6a1431b773c49f422e109268dccd460661d5e02f,0:08:43.762692
3502,accumulo,9990e158891ac11e076ba80d7831cc0098d81905,0:09:25.917943
3492,accumulo,02758b86952ece6a4eb1eceb7dac013a68ccd9c1,0:11:55.256378
3492,accumulo,6e34c6380b73af34c7235ca70a7f71de8dadc061,0:11:28.813584
3492,accumulo,df693f08a281a1de9578c6db0bedc4d8fbd82241,0:10:53.760286
3490,accumulo,7c5bbc6e90af44b959e8c6f0a2807a7dda4b61ce,0:11:19.048885
3490,accumulo,28f33dbd40ed714108c3dc5cd2a0a08d08bc67dc,0:12:07.639038
3481,accumulo,8cb090ab88022af883c3b656f92295bf93da55c1,0:12:31.312660
3481,accumulo,ffa9648fe8eddfc2dc6d8e7a44eca7fc6ea7667f,0:11:42.705995
3481,accumulo,bd8d00a3478851215e1fd50379057d03b404112d,0:10:47.409643
3481,accumulo,0f6eea9efbfd23200f8d3fee9d393948a1efc265,0:11:13.115104
3481,accumulo,4a26b3b7017fe9e27dcbaa642aa054900924ca6f,0:10:04.709866
3479,accumulo,969fc52f1c5e0c195a8cef800a87e0fab13cd89c,0:11:34.264985
3479,accumulo,a6800407dd2ad3fa2aa1257978536a1c18462ab3,0:12:14.967953
3479,accumulo,46af00240da81050a404a004318eb1d8fcde8736,0:10:56.404294
3477,accumulo,447b2e5dbaf5d59a00433d6bfc6ce8b49fd79f97,0:08:59.302743
3477,accumulo,a2475d26f627ddf886d1424d0e0a7ff8f6687cb6,0:09:09.553883
3476,accumulo,447b2e5dbaf5d59a00433d6bfc6ce8b49fd79f97,0:09:45.913227
3476,accumulo,9d285c4a837560e5f6b0e63a1cba156c4a1d0782,0:09:33.857711
3476,accumulo,37c4aa553d44963e60c3d4c0ab93e1c3d350644f,0:09:44.017609
3476,accumulo,0cf4bfe2af45736197f33650fb1ddbf3c86fef5b,0:08:53.551908
3476,accumulo,73b4aff6ca1af2bfe986a74585cc0a48b4a98b22,0:09:03.781449
3476,accumulo,c1297f0cc318eee29774c06b1524caafa3e45996,0:08:00.154927
3457,accumulo,b202483d62bc549cc9948628825d0bbed23116d7,0:08:32.578837
3457,accumulo,4408a532e4b5a3b873a842445c1ccb65330cf51d,0:08:47.555656
3456,accumulo,b202483d62bc549cc9948628825d0bbed23116d7,0:10:11.396712
3456,accumulo,8485f49c8e39e495d296df4e33e640bce762b258,0:10:59.300741
3450,accumulo,23bca6905ce1b3f34e81b0da2431d36624a005d2,0:10:30.479217
3450,accumulo,231f95c6d7e90ccaf727ee1b569bf40adf33c879,0:10:22.880061
3450,accumulo,40bf9e77056429bb3879a6c7fef6f68db2c6d1bb,0:09:01.504306
3450,accumulo,c6a19006c49f2e418d6a1fbb331b26c50944b366,0:10:08.560889
3449,accumulo,d6d81de07f4b8535bf1118a1bf6f1fb43ea8f760,0:10:06.064684
3449,accumulo,27197205e296986d889c8d6617d9a2973c5fb32c,0:10:08.557982
3444,accumulo,969fc52f1c5e0c195a8cef800a87e0fab13cd89c,0:13:45.861885
3444,accumulo,6d1c6c9a64d6d7ab57c3e5a2a26a46b4fe8a8e03,0:13:11.941310
3444,accumulo,1dfb3487fd42e4cfbc5b081c4137a7b1bfd91083,0:12:23.426374
3442,accumulo,a432a8199923acf0eaaaf56dc893c235537c3729,0:10:29.595403
3442,accumulo,258dcaaf18c6c5197a9fc9da96ebc364e3377511,0:10:03.402063
3441,accumulo,a432a8199923acf0eaaaf56dc893c235537c3729,0:10:47.083633
3441,accumulo,3155f908c5ce075e82cc31abb33515b08472909d,0:09:50.742191
3438,accumulo,5608a9291a38b449c5dd7b1084a84719cf7c0294,0:09:10.232686
3438,accumulo,ef80eda50654367703792f3284a03ca67e264295,0:08:49.446606
3437,accumulo,5608a9291a38b449c5dd7b1084a84719cf7c0294,0:10:27.861906
3437,accumulo,3c76711d90c3cb5b25d85241a3c80a6fc6d3900e,0:09:36.668632
3437,accumulo,b5a55bb7ade3dc93f4c7f0f180dbac7b7a491a56,0:10:33.931200
3437,accumulo,7ea8d0bf719f668a61440163906df23711ad583d,0:10:41.212106
3436,accumulo,969fc52f1c5e0c195a8cef800a87e0fab13cd89c,0:13:11.871178
3436,accumulo,9d5dd618d15e8585fc0108fde2e482576a4bb70b,0:11:39.062877
3436,accumulo,5ec3ca819155fbc7b7781028ae30b2053ac24610,0:12:54.104189
3436,accumulo,ef414e150c8071a0517275a98a202921ee056447,0:11:52.535331
3436,accumulo,2aa689fc2f2c29f3500c66da884d73049fb093a2,0:11:21.868492
3435,accumulo,969fc52f1c5e0c195a8cef800a87e0fab13cd89c,0:11:44.263824
3435,accumulo,7a9efac3e5b4b8ee002a20ee06ce25755f78dab0,0:13:14.713214
3435,accumulo,6f7d4a9cab733d3cd486781adf7374450e56bee1,0:12:04.006878
3435,accumulo,eba749b13a08fe655ba54688c93149fc694d9798,0:12:57.656044
3435,accumulo,3553ecd1fc80e8545bcdca48804fe0da1bca90d5,0:12:49.649693
3432,accumulo,969fc52f1c5e0c195a8cef800a87e0fab13cd89c,0:13:22.142579
3432,accumulo,f99110118a662b0e639fa86d57166e55702cedc4,0:13:01.028307
3431,accumulo,c08139caf511dee6b7166c781a6169aa420dbdc4,0:10:35.682548
3431,accumulo,a70fdf97d94664d0fa6e3d52e77dff4bdbfddc03,0:08:48.943429
3431,accumulo,809ee38b9771ffc75bd2615aed973cd47d7645a4,0:08:15.752586
3425,accumulo,f46f5403faf59cebb6aaffae1efc2feb0df1ce04,0:08:29.306792
3425,accumulo,8ab88a95764edd34762b7aee33d8e6bbb7ba9113,0:09:03.379842
3425,accumulo,facbdfff7065cf976e966b3a6cc5fefc29b7e588,0:09:59.887590
3425,accumulo,393daf390ef22b70297579898e43238f966558ff,0:08:55.672513
3425,accumulo,b901e1791dcaba19930567eabb8945749a7924fd,0:10:25.175561
3425,accumulo,e2f4500cf2acb2a6a66107827386ff84d9700902,0:08:23.655359
3424,accumulo,4d933f1a285fb1a5c323bf58062fb05d3110dd91,0:09:54.963798
3424,accumulo,f8a8194de44b45079440535ebdbda4bd7aa10179,0:08:37.358701
3424,accumulo,20ff59ddb03ebfab8c61cd49fe9afca18a783921,0:09:02.847913
3422,accumulo,763ab0fb04005b5232140d5980c1c5c6e635d478,0:10:37.673586
3422,accumulo,6e57472302adc5b78f5e76911dd6af8f174c864f,0:10:15.212804
3421,accumulo,8374f67967a4ff859fbdb488c8ec263d686fafbc,0:08:47.696637
3421,accumulo,2ea51e1209899991abddea4c18eef9aba9d2f53a,0:09:00.019967
3419,accumulo,4d933f1a285fb1a5c323bf58062fb05d3110dd91,0:08:36.818603
3419,accumulo,7225efb8288293faa8101826d4e90014f5037551,0:07:59.712926
3419,accumulo,cdf991dae6db0a46b089a4a5af7811b209fa5dfc,0:08:23.847700
3416,accumulo,8374f67967a4ff859fbdb488c8ec263d686fafbc,0:09:51.792038
3416,accumulo,12e394ecbd0bafadee5f28fb25fca879b865266e,0:09:02.504783
3416,accumulo,6d2a2e6fb2925233c9583d85e64d42a6a6da94d1,0:08:52.977430
3416,accumulo,cdd279df52fc941f8220fce313ff825970cc5b1b,0:08:30.626880
3416,accumulo,bc1df551bf0ebd9a7ebfe0d85e615ffbbdde68da,0:08:30.804798
3403,accumulo,7782766fb500fac5c294c84f20fcfeb8dfbccab3,0:11:30.759095
3403,accumulo,c9207aeac77dbc46af883c8a6dff255c14eaadb3,0:10:53.533000
3403,accumulo,e38cb1465112627227e17ab8f7da4149b564c10b,0:10:33.737948
3402,accumulo,2f27dbd188ea5cee32f486599b97181b136fa787,0:08:35.522181
3402,accumulo,1ff4ebeca2327a4184d17d981e12815e33c2ad08,0:09:20.263491
3398,accumulo,11320ee8e6906265f9c10e0974322a6665f02df4,0:11:48.328723
3398,accumulo,feaa08a3d4ef08a776b687b41317dd72bcfe27a6,0:13:15.289777
3398,accumulo,64d080d269c79b5cb64b28b04b574048a69a1bd2,0:11:18.029112
3398,accumulo,8dfc2c579f2c76872beb7daeada2159ff9bc30e2,0:10:26.054210
3398,accumulo,fc800201cdbd108b14586abaf37130e8a99ae6e1,0:10:10.281919
3396,accumulo,031b9c24b7781e0f54dccc57ed484ad26af4b1e4,0:12:17.125240
3396,accumulo,33768e4f87da05ca509bbde42b8f8ba96a4642ba,0:10:56.005340
3392,accumulo,031b9c24b7781e0f54dccc57ed484ad26af4b1e4,0:13:01.267090
3392,accumulo,86783abd56c593ad01fd11b6ddf8df30a3650450,0:11:46.095617
3392,accumulo,3d8552e6cab6a9f4b599809c9fe478143dd3fc07,0:11:04.665853
3381,accumulo,6559f8c6940904907bdb60758ac54b4faa4b4bdf,0:10:38.187622
3381,accumulo,679df931c8dc6075537ea44e8ae21df73ec79449,0:09:32.977375
3380,accumulo,25959b438c75bc858efcae1b6652a55cc336e777,0:12:06.872911
3380,accumulo,446f5cc3761d9f351f0434b98e203ab42ff20936,0:11:51.610461
3380,accumulo,65b79aea777738c3c4c48c9c80ac212fff1fea47,0:12:10.358381
3379,accumulo,02a9b9be5bd859a4c9378e40dbd7831f081d9e86,0:09:29.888629
3379,accumulo,13b4c8b279be1ccc18885e3ad11f3fa0e571a076,0:11:54.377263
3379,accumulo,359811a0cd6c90e320f2ec6e60a8ebea0374b622,0:13:29.762479
3378,accumulo,de73759c24c2d298bf569cd5b84783f2d3eb6d07,0:14:59.876198
3378,accumulo,b558a726044bf84498fa456806a4623e36be52b6,0:15:20.102178
3378,accumulo,994ea8341679f76c96e24da2ab0d2770df3b291a,0:12:13.495858
3366,accumulo,1e4a6198f265c4237f88049227bef133a427fd4a,0:13:17.014964
3366,accumulo,b83987a48dc1e3d99953bfa3ae088bc9b18bb4eb,0:12:25.120308
3366,accumulo,113d8a9e17eabc672b011b067d4442a4ed17a408,0:12:55.102692
3366,accumulo,9e73f84c120ffdac7c064a1271ec58cd14ec369c,0:12:12.992936
3364,accumulo,1fd1284afc270366d4dfadb79ee285fab5b060c9,0:12:14.702718
3364,accumulo,7ab1d55f6bbda3db51facce8edda0bbc32efb680,0:09:54.124079
3361,accumulo,c465f61712d9bf0975b6d591ebfc45f9f62731e2,0:09:58.746999
3361,accumulo,c8336c71a56deb08ca31c4706612ce4edb844ea5,0:10:11.590149
3345,accumulo,59b9f26ee29cb10db33ccc363fc72e20e33aad24,0:13:59.252731
3345,accumulo,a94c9c89ecade9d4d1552033a0e3392f4bf94239,0:12:03.660164
3344,accumulo,59b9f26ee29cb10db33ccc363fc72e20e33aad24,0:12:22.076522
3344,accumulo,4dee4a69f0a1bb9a3f8e149e4b134ec03156a79b,0:12:24.730638
3344,accumulo,e098b7c6b0f8656e379463a5cb272efaeb48c3d4,0:13:27.428827
3339,accumulo,9150d73e1dfa39690764875c05b90df5b1113549,0:10:23.575948
3339,accumulo,3970a3e21506d1adb3003c5f0ecacfaaf1228611,0:09:37.203075
3338,accumulo,9150d73e1dfa39690764875c05b90df5b1113549,0:10:19.904149
3338,accumulo,4aa919134538c70f618998837de9b092d6bbd028,0:10:04.233467
3338,accumulo,ca5ac26ce74e2e72eb2d8dffb7f32282c6a6b3c1,0:09:39.695773
3335,accumulo,3836ba9557faf0b591bd22b73a543b908f6bee1e,0:11:06.302153
3335,accumulo,3f7f9f26301ec53cc87afa69a076258a395f8d28,0:11:40.159810
3335,accumulo,d3975ec470b479f9b11439c509158c29d3816deb,0:09:59.435880
3330,accumulo,141464151b1edb22b094efd7342036eacd25411b,0:10:34.002527
3330,accumulo,06e4b6f9f1ad6e612e5206f2b86dec98c81b6c1f,0:12:23.189488
3327,accumulo,4cfa749e00e6e15fc22fe65d2732fa8b76ea725a,0:11:23.106138
3327,accumulo,d404195cb548647eab9b61adfe17d2975cacc00c,0:11:56.685239
3327,accumulo,9cce870aae2b57de04e200961418cbc528d4ec71,0:12:40.216419
3325,accumulo,f8258479b75a7b8c7228d32e99126b668b51cf7c,0:12:23.281522
3325,accumulo,c2a6a118df4d16a148ad88b252a4a8c261e3c925,0:11:49.884671
3325,accumulo,6b54067a540fe37380585fc2dc46064744f0e387,0:11:27.966695
3324,accumulo,4cfa749e00e6e15fc22fe65d2732fa8b76ea725a,0:13:15.552704
3324,accumulo,e13bf6824c9b9ee718a1cca8a2c5adc1ca9c232b,0:10:51.950476
3324,accumulo,c19e6c2bb095e75a7ca8a40a1fcfbdf64e96d53d,0:11:48.484721
3324,accumulo,1a7a362910b819510c2aa88d273b469b5cc73789,0:11:20.553765
3324,accumulo,9941b4dbbd96cdd05508f9f1621b354b650ff50d,0:10:09.543938
3322,accumulo,2de37f07100b848202eeec038df0d1fc4e83d1f8,0:10:32.390266
3322,accumulo,981a87467ba8b40a808481608a284bfd0940e771,0:11:21.122156
3322,accumulo,911fe1224760faac0f731145c58c15c7d52396fd,0:09:41.129321
3322,accumulo,4136c63a996a25496d94f2a5ca0026b5707dd113,0:13:01.899284
3321,accumulo,11a5b7b7d385aebaf2f70f65a06f9b99b9f7196a,0:15:46.297708
3321,accumulo,0d76cbed03fa20b05580ddc0dad7d62a4c4e7ce8,0:13:41.771035
3321,accumulo,37b82830ba028be7cc03ac035bb557664f7a2956,0:14:36.740450
3321,accumulo,c98404f8d7c41960529a3f97ae763dbdba40593b,0:13:37.904179
3321,accumulo,c4a1f761d695439808e0cf1e598fbaea82d0b1fb,0:09:55.542107
3320,accumulo,11a5b7b7d385aebaf2f70f65a06f9b99b9f7196a,0:12:02.878488
3320,accumulo,ee0605999ddd629f336eeccc8d281618d41f7320,0:11:20.513936
3319,accumulo,f1fb7c4057fff34ebfab69b5a8ca7686fcd4048c,0:08:14.512411
3319,accumulo,70fb4d79ac0f928ed563493badcdffc3e2552227,0:08:41.420128
3319,accumulo,6cd0b0e35ab582959ab5ff87aa58e78f4a9868e4,0:07:42.051353
3319,accumulo,621910b679b9df7917fcf7c21e30ccd61b4feaa0,0:09:00.242276
3319,accumulo,d7e9012a9ea521681e6a53b97d13927a245f0f86,0:08:40.163641
3297,accumulo,6a3c919eb45cb5c8af3703e16392b54e9bd3dac0,0:11:47.771887
3297,accumulo,e593dc04657c8b4bcb7a3264f9cd412f2059a405,0:11:16.379527
3297,accumulo,aed77f8e67fbdc5b300be5d41f76c097d5f9dc85,0:11:03.758618
3293,accumulo,16227d58797797a58d8a8dfafdd0168dbb81deb8,0:10:42.574599
3293,accumulo,f724aff6b251f9c7d9838bc0bfb9f25d08178283,0:10:43.298494
3291,accumulo,0a0e2b8fc68a70397ec769d110f40b1461921ab1,0:11:39.529901
3291,accumulo,4061796184d4d17ceb5bf2138a443927956c0675,0:11:04.478970
3291,accumulo,1d3bfd1a84b1af5054836074ebf3419ca00358b5,0:10:52.125448
3285,accumulo,8c65e026be2db633d8f2a622aabf05db1c2d6c15,0:09:16.101074
3285,accumulo,305e410f429172b01ec156cb8526ef1323843cf3,0:08:06.261771
3285,accumulo,1c18b9c9ecdb294af8010fff8ab44bd9aba95096,0:08:01.700544
3277,accumulo,b5f5a85f4549a87eb8ffe4c145e2c94db00c8682,0:11:25.565292
3277,accumulo,7cd75849872072d6f3d5a81299c6bea027f98457,0:11:22.738443
3275,accumulo,81a2581ead2323326d2c89472922ff078ec42382,0:11:58.002544
3275,accumulo,dc8ac810e801cadbfd0b4d920ce3fb471b432c8e,0:12:02.727642
3273,accumulo,1409bc0fdd8fa9b262d8de5a388af99ef5deb61e,0:07:53.467304
3273,accumulo,765dc0e8cd7db576d211eb330ba3eea179e89c71,0:08:26.227683
3272,accumulo,1409bc0fdd8fa9b262d8de5a388af99ef5deb61e,0:08:00.582510
3272,accumulo,e8c289d97dbd175854c2478909d2d6c05a171369,0:08:19.312568
3272,accumulo,2971f85c7375cbedee167dbcae697ef063058c0e,0:08:37.624802
3272,accumulo,94d19a6e787af98e0db8c7ffe5e64cf0c0130ccd,0:08:02.691394
3269,accumulo,6a56f24146cbc0d9a820eee2789287cf16f97a69,0:08:26.171927
3269,accumulo,4e6cd46e7a3b79ff7086c866815abc3856273b63,0:08:20.935158
3268,accumulo,6a56f24146cbc0d9a820eee2789287cf16f97a69,0:08:57.205678
3268,accumulo,b81d3b9fc268cfc068b779d64feae59c63ba9443,0:07:19.775007
3268,accumulo,2665609e689e1fbb1174d0ec8975b5c3ab0e0321,0:08:27.753227
3268,accumulo,62ce2ea0399bcdbb10a1c7449e9266858f3de0cf,0:07:47.060826
3259,accumulo,7d6984200036ee6e120043474387eb981b4bd62d,0:08:47.079003
3259,accumulo,9f223e04df8a3ef2b3d0c5d79979b9753445079d,0:07:39.189481
3255,accumulo,7d787cfdb3633d586be106cd3c057652b36d750c,0:10:10.163508
3255,accumulo,0adac20b4dbaa73e8b744bd963703b599f272de6,0:09:47.423167
3255,accumulo,f6db1386c34c0d295215971b66c174584daedf59,0:09:49.641180
3255,accumulo,738638be79c4d7fc55736b516a688e69b37a0e38,0:08:54.990901
3255,accumulo,5f13295f9085b153979170f6f01f458aa8898f15,0:09:59.494399
3255,accumulo,ccd33c6df8e8af97b1212a6336fb476ffaf13128,0:09:30.985775
3255,accumulo,07d8bcf36d8f9518ddd50be5c7f99b8ccde257bd,0:10:55.504606
3244,accumulo,fca05bf7d302e97d8160e2af4dcf8d9571466880,0:09:16.409380
3244,accumulo,0d508c1f94788689cd606e260a8ff432c0e8fae3,0:08:32.302621
3244,accumulo,4295d305ceafb566378ac603ada5cefb25197ef1,0:07:58.585962
3244,accumulo,fa538b0b3e9639b9cbc2251a60ba94d90530f1bb,0:07:24.860692
3244,accumulo,3f2bd48472ec38b46618530a49dd010330d4f2e7,0:08:24.060261
3241,accumulo,f0555f207e70861072eebcf482efce1a1bab1fba,0:07:22.795847
3241,accumulo,a3ccb66921157a9e1f1fa5620f0d060380351c3d,0:07:30.604705
3237,accumulo,138bf1c92485ad8399298a0dcd6184e66dc7a0e3,0:11:18.728611
3237,accumulo,abd58dd2f0ecb2693df0cc841b6f9400e0048690,0:09:02.694059
3236,accumulo,3d7d2a5809ee1a33b5d8fa097a2345f51b5924da,0:07:55.191813
3236,accumulo,84cb26a1072e9cf543fbe6a205b1c21a6dc001ca,0:08:07.900106
3229,accumulo,373d0c7ed7f7fa71bbc07d9c26c132c867917dba,0:07:56.791572
3229,accumulo,d5edf8c3db6cffd9d443a9f9fcb2c08d3ba24178,0:07:57.828793
3225,accumulo,628c282f7b3a0e70ae789f590036baebc35c1084,0:07:36.497982
3225,accumulo,6e04eb9c8890411402b45bd2694eb822e05a0393,0:07:39.831738
3225,accumulo,4ae251cf0a06e9111c664a4aba2fde0eb7ae1535,0:07:40.068684
3224,accumulo,fe31930ccef448a549cea082943c510b678dbecd,0:08:18.788759
3224,accumulo,9e189a5065bafa7306c313ed5d997c1480056245,0:07:54.304062
3199,accumulo,00b75c85c827876290264423cb9143d4d1c19636,0:10:58.822423
3199,accumulo,2d689d3172733417f1d5c62d149065058b6ccbee,0:09:58.766410
3195,accumulo,da1577b53c7b455c3823c9ee1715ced74f51c4e3,0:08:19.349612
3195,accumulo,2116c357f0f92752cfcda0c6ac426e0a7549994d,0:08:52.210550
3195,accumulo,36519650e43eb31d02afa4e6732f14c5f4df5ea9,0:09:04.604212
3195,accumulo,bd80c9c4018ff9712a01446e198da14a845fa96e,0:10:38.815325
3195,accumulo,b019aaaa3e7aae12c1446e965aa35e749f1d6aab,0:08:46.086688
3195,accumulo,c50465c65df6d50ab87043d0dccd06cbf5ece838,0:08:33.285219
3193,accumulo,401270ada6a9fb982c7ce9b7a76a641c47a13369,0:10:38.856099
3193,accumulo,a11724aab9c3ed17d9df0ff8990c61947e63db00,0:10:27.541505
3191,accumulo,efc882a8c52e5f593b2245c2143e14a10c9f0796,0:11:35.322594
3191,accumulo,a3f056bab39a63deececc859f4491caa0f6d19d4,0:12:42.385546
3191,accumulo,78b399cc7c01ff32820f09cf6be362cf8b5c35c8,0:11:44.755187
3188,accumulo,49d335313f18275a66e604e274db9ba6895a4373,0:09:33.416433
3188,accumulo,797f2fc5d8891ba13b960c8b7371f98b0ebf0778,0:09:58.529382
3186,accumulo,758191f62e1ced59ba3a7d0b8b7d4bf3e1f130b9,0:11:42.762523
3186,accumulo,dd786ce745e5df82dab7a620cec1bffff3204843,0:15:27.984980
3185,accumulo,0596f6fd9fb330e73aec032184408ef1a5fd8938,0:12:32.467992
3185,accumulo,9f2289a9f1c6d1930cd68fd122450cd627a1da84,0:12:32.518902
3184,accumulo,758191f62e1ced59ba3a7d0b8b7d4bf3e1f130b9,0:17:47.901062
3184,accumulo,ecad6e3befbd5f2fd18a3127c5f43bb759705220,0:17:35.298110
3184,accumulo,b497dea85d050da99519fe0bf57517de0bd5c4ab,0:12:33.004873
3179,accumulo,cb22cc46bb4b8792c5b4c7a7a301b224ca1684c1,0:12:10.135457
3179,accumulo,d7bdecb49e6a3e863ac9352746d7ced99e101dd2,0:12:00.980924
3179,accumulo,da89b98cf3a0fbc162b2e7c05d1133a9a0bc796f,0:11:21.373974
3171,accumulo,3e47a0abde87740cf7305d203dbd3390ed51edba,0:13:41.027700
3171,accumulo,af634a67e417c1244c67c0b577fcc9715a1fb881,0:12:29.379454
3165,accumulo,a748ac9719aa7306c418e3d7759a74fcba8b2ce8,0:12:52.939064
3165,accumulo,247af741f428754c8f9dcbb832882899e6927b00,0:13:39.020215
3163,accumulo,3eab49fe66485cd1cc77fe1d0319e266ce0f54ad,0:13:17.352467
3163,accumulo,ade1908f0c7de46d66dd1aa82a5f1b6c6458a462,0:12:07.623588
3158,accumulo,af6b4978d42e7a1f9102a7ec9605be51c67bb595,0:09:48.238991
3158,accumulo,cdbc16d269037a25a39f9ca09ad72352f25a785a,0:09:51.337023
3155,accumulo,4b5e7f28ad82c0432f78526d68d4cca4b6b93275,0:09:29.523598
3155,accumulo,24cc011adb7b2b1c2e288a32facf9ce89cc834dc,0:09:37.176576
3154,accumulo,c31194740080a1f12c65aec82fe46731f9da2069,0:10:06.993001
3154,accumulo,ffde8c1f3b9fb61447de116a1212b51631423873,0:11:29.452713
3152,accumulo,04aa38cc75daf5cd00a8508ce2c80f91a0fa7262,0:12:12.545419
3152,accumulo,b529a787b47e7e16569b9d489ed22d19d8134bc2,0:12:09.798300
3152,accumulo,3dce2cf63a9ccfdd7ae7e88ddd934cdb472f5e25,0:12:52.076045
3152,accumulo,3e54eeaf7086ed5dfd319d06efc8e5eb979c4c45,0:12:11.278458
3150,accumulo,04aa38cc75daf5cd00a8508ce2c80f91a0fa7262,0:12:09.131049
3150,accumulo,334664a6b746bf93939ac4a36345c55eeaa3b56e,0:12:34.195430
3150,accumulo,108af1c830f1ef8418762af1e65f863a86ea9e37,0:13:37.914062
3150,accumulo,381dac39cae12c63c4a4c0b7c6dd40d54c102d0e,0:13:46.603233
3142,accumulo,f7a62bf46bff438c1f77c62d6261f33fa9c0beb3,0:11:43.122248
3142,accumulo,2ca8c3d44ddffd4bd1b9b5293b324a5e1cbbfb5b,0:10:19.900570
3142,accumulo,59020a6c0b2328a40d650ec28ae8277737d5b7eb,0:10:56.062758
3142,accumulo,f1f472b44bfea762b4c03f7e43f274225d455a12,0:10:39.695804
3142,accumulo,228474dcc4231926434f68f8dad3a2826abdba45,0:11:15.218607
3142,accumulo,5455550fe21ffb01f60acb3ba7171ddaeb587d65,0:09:38.895809
3142,accumulo,5cad892d783f3706c68a9ea0df1a6c2836cb387b,0:09:59.541817
3142,accumulo,38e7101fe7638ce0512cf73474fc5be3fbe39e9c,0:09:53.114216
3142,accumulo,b055f208427ae394bd958c21d196381f32d7c14c,0:09:02.241265
3142,accumulo,722f48c0eed52eb426111ba4adaae5c3cbae5769,0:09:06.734287
3142,accumulo,df4fc171da8c1ad77ffe2de458ad848f32a10b33,0:09:41.923104
3142,accumulo,7e29d01fe978956f5f12aa3df789e269610e450c,0:09:13.623577
3142,accumulo,6d788025a39c60f231fa86c6bd568d5f0f5e4494,0:09:33.245850
3142,accumulo,455eefcc63562ec135a7aef4f6148080135e1be6,0:09:35.766678
3142,accumulo,749d9c71ab8e4d66d2cf26f9fe5a3ef45a5b47f2,0:09:57.134944
3142,accumulo,61a0ac92233044f8c19fb6f41f8fd8d5f13cfc62,0:09:50.628552
3142,accumulo,4a1b292e03935f635f329fd2fb37a3a3e8c46904,0:09:32.570404
3142,accumulo,03a832df87ee7735a82f16dde4b0715d74f96f1b,0:09:23.192733
3141,accumulo,f7a62bf46bff438c1f77c62d6261f33fa9c0beb3,0:10:00.926198
3141,accumulo,c5c02b7ab541ed22af0e8603897fd6c18429864b,0:09:34.039404
3141,accumulo,cc0a9d0700ea821246075e2f35b4e8d499a43b96,0:10:10.568248
3137,accumulo,284aee34e8e6b2c862bae5017dec5a1b2f399a7a,0:09:33.324916
